host_acceptance_rate,host_has_profile_pic,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,host_total_listings_count,instant_bookable,is_business_travel_ready,is_location_exact,no_guest_requirement
1,1,1,1,13,1,within an hour,13,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,91,1,within an hour,91,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,0,0,3,1,within a day,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,14,0.99,within an hour,14,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,0.98,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,169,0.99,within an hour,169,0,t,1,0
1,1,0,0,1,0.67,within a day,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,1,0,8,0.97,within a few hours,8,0,f,0,0
1,1,1,0,82,1,within an hour,82,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,3,0.9,within a few hours,3,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,5,1,within an hour,5,1,t,1,0
1,1,1,0,1,0.9,within an hour,1,1,t,1,0
1,1,1,0,6,0.93,within an hour,6,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.5,within a day,1,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,35,0.95,within an hour,35,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.89,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,1,2,1,within a few hours,2,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,5,1,within a few hours,5,0,t,1,0
1,1,1,0,982,1,within a few hours,982,0,t,1,0
1,1,0,1,3,0.83,within an hour,3,0,f,0,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,20,1,within an hour,20,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,1
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,431,1,within an hour,431,1,t,1,0
1,1,1,0,23,1,within a few hours,23,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,8,1,within an hour,8,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,2,1,within an hour,2,0,t,1,0
1,1,1,1,36,1,within an hour,36,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0,a few days or more,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,992,1,within an hour,992,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,0,0,2,1,within an hour,2,1,f,0,0
1,1,1,0,50,1,within an hour,50,0,t,1,0
1,1,0,1,27,1,within an hour,27,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,7,1,within an hour,7,1,t,1,0
1,1,0,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,1,1,within a day,1,0,t,1,0
1,1,1,0,4,0.94,within an hour,4,0,t,1,0
1,1,0,0,11,0.99,within an hour,11,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,19,1,within an hour,19,1,f,0,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.67,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.71,1,0,0,1,0.8,within a few hours,1,0,t,1,0
1,1,1,0,4,0.8,within an hour,4,0,t,1,0
1,1,1,0,0,0.96,within an hour,0,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,3,0.85,within a day,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
0.93,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,0,0,3,1,within a day,3,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,11,1,within an hour,11,1,t,1,0
1,1,1,0,11,0.95,within an hour,11,0,f,0,0
1,1,0,0,91,1,within an hour,91,1,f,0,0
1,1,1,0,6,1,within an hour,6,1,t,1,0
1,1,0,0,1,0.93,within an hour,1,1,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,25,0.98,within a few hours,25,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,5,1,within an hour,5,1,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0,a few days or more,1,0,t,1,0
1,1,0,0,1,0.9,within a few hours,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,48,1,within an hour,48,1,t,1,0
1,1,1,0,2,0.9,within a day,2,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,16,1,within an hour,16,0,t,1,0
1,1,1,1,6,1,within an hour,6,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,6,1,within an hour,6,1,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,1,0.7,within a day,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,1,t,1,0
1,1,1,1,4,1,within an hour,4,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,36,0.9,within a day,36,0,t,1,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,2,0.8,within an hour,2,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,7,1,within an hour,7,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,0.91,within a few hours,1,1,t,1,0
1,1,1,0,1,0.89,within an hour,1,0,t,1,0
0.67,1,0,0,2,0.77,within a day,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,0,0,1,1,within a few hours,1,1,t,1,0
1,1,0,0,2,1,within an hour,2,0,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,18,1,within a few hours,18,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.9,within a few hours,1,0,t,1,0
1,1,1,0,30,1,within an hour,30,1,t,1,0
1,1,1,0,3,0.5,within a day,3,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,2,0.89,within an hour,2,0,f,0,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,2,0.94,within a few hours,2,0,t,1,0
1,1,0,0,10,1,within an hour,10,1,t,1,0
1,1,1,1,62,1,within an hour,62,0,t,1,0
1,1,1,1,3,1,within a few hours,3,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,0,1,12,1,within an hour,12,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,1,8,1,within an hour,8,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,0.7,within a few hours,1,0,t,1,0
1,1,1,1,3,1,within a few hours,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,19,0.95,within a day,19,1,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,6,1,within a day,6,0,t,1,0
1,1,1,1,3,1,within a few hours,3,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,3,0.96,within an hour,3,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,0.8,within a day,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,1
1,1,0,0,2,0.96,within an hour,2,0,t,1,0
1,1,0,0,2,1,within a day,2,0,t,1,0
0.86,1,1,0,1,0.8,within a few hours,1,0,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,0,0,0,1,0.4,a few days or more,1,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,1,t,1,0
1,1,1,0,16,1,within an hour,16,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,1,0.93,within a few hours,1,0,t,1,0
1,1,0,0,7,1,within an hour,7,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,0,4,1,within a few hours,4,0,t,1,0
1,1,0,0,3,1,within an hour,3,1,f,0,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,6,0.93,within a few hours,6,0,t,1,0
1,1,1,1,11,1,within an hour,11,1,f,0,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,1,1,3,1,within a few hours,3,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,0,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,6,1,within an hour,6,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,23,0.91,within an hour,23,1,t,1,0
1,1,0,0,3,0.88,within an hour,3,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,0.95,within an hour,2,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
1,1,0,0,4,0.2,a few days or more,4,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,0,0,239,1,within a few hours,239,1,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,50,1,within an hour,50,1,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,4,0.94,within an hour,4,1,f,0,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
0.57,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,16,0.98,within an hour,16,1,t,1,0
1,1,0,0,5,1,within an hour,5,1,f,0,0
0.9,1,1,0,1,0.9,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within a few hours,1,1,f,0,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,0,85,0.91,within a few hours,85,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,1,2,1,within an hour,2,1,t,1,0
1,1,0,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,479,1,within an hour,479,1,t,1,0
1,1,0,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,0,0,4,1,within an hour,4,1,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,12,1,within an hour,12,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
0.86,1,0,0,1,0.8,within a day,1,0,t,1,0
1,1,1,0,3,1,within a day,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,4,1,within an hour,4,1,t,1,0
1,1,1,1,4,1,within an hour,4,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,48,1,within an hour,48,0,t,1,0
1,1,0,0,3,1,within a few hours,3,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,1,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.9,1,0,0,3,0.9,within a day,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,9,1,within an hour,9,1,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,11,1,within an hour,11,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,f,0,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,16,1,within an hour,16,1,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within a day,1,0,t,1,0
1,1,0,0,18,1,within an hour,18,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,85,1,within an hour,85,1,t,1,0
1,1,0,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,f,0,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.5,within a day,1,1,t,1,0
1,1,0,0,2,0.96,within an hour,2,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,0.86,within a few hours,3,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a day,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
0.55,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,1,5,1,within an hour,5,1,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,2,0.7,within a day,2,0,t,1,0
1,1,1,0,2,1,within an hour,2,0,f,0,0
1,1,1,0,1,0.93,within an hour,1,0,t,1,0
1,1,1,0,7,1,within an hour,7,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,0,2,1,within an hour,2,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,0,24,0.99,within an hour,24,0,f,0,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,1,f,0,0
1,1,0,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,f,0,0
1,1,1,0,2,0.5,within a day,2,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
1,1,0,0,5,1,within an hour,5,1,t,1,0
0,1,1,0,1,1,within a day,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,2,0.9,within an hour,2,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,5,0.96,within a few hours,5,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,f,0,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,1,1,2,1,within a few hours,2,0,t,1,0
1,1,1,1,1,1,within an hour,1,1,t,1,0
0.58,1,1,0,2,1,within a few hours,2,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,0,1,8,0.98,within an hour,8,1,t,1,0
1,1,0,0,2,0.33,a few days or more,2,0,t,1,0
1,1,1,0,2,0.96,within an hour,2,0,t,1,0
0.61,1,1,0,36,0.99,within a few hours,36,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,0.75,within a few hours,1,0,f,0,0
1,1,0,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,1,1,3,1,within an hour,3,1,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
0.74,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,1,1,9,1,within an hour,9,0,t,1,0
1,1,1,1,1,0.94,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,2,1,within an hour,2,1,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,0,17,0.99,within an hour,17,1,t,1,0
1,1,1,0,2,0.96,within an hour,2,1,t,1,0
1,1,1,0,3,0.6,within a day,3,0,f,0,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,7,1,within an hour,7,1,f,0,0
1,1,0,0,1,0.9,within an hour,1,0,f,0,0
0.69,1,1,0,1,0.86,within a day,1,0,t,1,0
0,1,1,1,1,0.86,within a few hours,1,0,t,1,0
1,1,1,0,3,1,within a few hours,3,0,t,1,0
1,1,1,1,8,1,within an hour,8,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,0.5,within a day,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,1,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,0,3,1,within an hour,3,0,t,1,0
1,1,0,1,3,1,within an hour,3,0,t,1,0
1,1,0,0,2,1,within a day,2,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,t,1,0
1,1,1,1,1,0.92,within a day,1,0,t,1,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,1,0,1,1,within an hour,1,1,t,1,0
0.8,1,0,0,1,1,within an hour,1,0,f,0,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,6,0.91,within a few hours,6,0,t,1,0
1,1,1,0,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,36,1,within an hour,36,1,t,1,0
1,1,1,0,8,1,within an hour,8,1,t,1,0
1,1,0,0,24,1,within a few hours,24,0,f,0,0
1,1,1,1,5,1,within a few hours,5,0,t,1,0
1,1,0,0,1,1,within a few hours,1,0,f,0,0
1,1,0,0,1,0.9,within an hour,1,1,t,1,0
1,1,0,1,1,1,within an hour,1,1,t,1,0
1,1,0,0,1,1,within a few hours,1,0,t,1,0
1,1,0,0,1,1,within a day,1,0,t,1,0
1,1,1,0,2,0.6,within a day,2,0,t,1,0
1,1,1,0,7,0.96,within a few hours,7,0,t,1,0
1,1,1,1,2,1,within an hour,2,0,t,1,0
1,1,1,1,3,1,within an hour,3,0,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,3,0.96,within an hour,3,0,t,1,0
1,1,1,0,1,0.4,a few days or more,1,0,f,0,0
1,1,0,0,9,1,within an hour,9,1,t,1,0
1,1,0,0,1,1,within an hour,1,1,t,1,0
1,1,1,1,2,1,within an hour,2,1,t,1,0
0.6,1,1,0,103,0.63,within a day,103,0,t,1,0
1,1,1,0,8,1,within an hour,8,1,t,1,0
1,1,1,0,1,1,within an hour,1,0,t,1,0
1,1,1,1,2,1,within a day,2,0,t,1,0
1,1,0,0,1,1,within an hour,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,0,1,1,1,within a few hours,1,0,t,1,0
1,1,1,0,1,0.96,within an hour,1,0,t,1,0
1,1,1,1,5,1,within an hour,5,0,t,1,0
1,1,1,1,1,1,within a few hours,1,0,f,0,0
1,1,1,1,1,1,within an hour,1,0,t,1,0
1,1,1,0,4,1,within an hour,4,0,t,1,0
